,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year
10026,200000.0,4,2.5,1720,8638,2.0,0,0,3,8,1720,0,1994,0,47.2704,-122.313,1870,7455,1,2015
10027,651000.0,3,1.5,1890,4400,1.5,0,0,5,7,1890,0,1919,0,47.6662,-122.326,1620,4080,12,2014
10028,940000.0,3,1.5,1790,4800,1.5,0,0,3,8,1790,0,1912,0,47.6332,-122.362,1780,3600,4,2015
10029,470000.0,3,3.5,1280,1257,2.0,0,0,3,8,1040,240,2000,0,47.6721,-122.374,1280,1249,10,2014
10030,265000.0,3,1.75,1330,12618,1.0,0,3,3,7,1330,0,1983,0,47.4403,-122.271,1870,8429,4,2015
10031,440000.0,4,2.5,2880,8061,2.0,0,0,3,9,2880,0,1988,0,47.439,-122.152,2650,7660,1,2015
10032,488000.0,4,2.25,2500,10890,1.0,0,0,5,7,1800,700,1978,0,47.7318,-122.239,2500,7467,11,2014
10033,470000.0,3,1.5,1500,5000,1.5,0,0,4,7,1140,360,1927,0,47.679,-122.373,1500,5000,6,2014
10034,435000.0,2,1.0,800,5000,1.0,0,0,3,7,800,0,1906,0,47.6751,-122.372,1410,5000,6,2014
10035,249000.0,3,1.0,1752,14626,2.0,0,2,3,8,1752,0,2005,0,47.3755,-122.278,1800,9000,12,2014
10036,525000.0,3,1.0,1560,8100,1.0,0,0,4,8,1140,420,1952,0,47.7261,-122.364,2130,8100,3,2015
10037,489000.0,4,2.0,2120,11479,1.0,0,0,4,7,1060,1060,1940,0,47.7084,-122.303,1540,11000,6,2014
10038,1040000.0,3,2.5,2230,5750,2.0,0,0,3,9,2230,0,2003,0,47.6938,-122.213,1900,8238,6,2014
10039,775000.0,5,1.0,1860,3040,1.5,0,0,3,7,1530,330,1921,0,47.6559,-122.339,1910,3600,3,2015
10040,350000.0,3,2.25,1190,1022,3.0,0,0,3,8,1190,0,1998,0,47.6972,-122.349,1210,1171,4,2015
10041,387000.0,3,1.0,1230,9568,1.0,0,0,5,7,1230,0,1962,0,47.539,-122.179,1270,9575,5,2014
10042,1110000.0,4,1.5,2310,13300,1.0,0,0,3,7,1890,420,1950,0,47.6232,-122.21,2840,12744,5,2014
10043,519000.0,2,1.0,830,2820,1.0,0,0,4,7,830,0,1920,0,47.689,-122.347,1460,3150,6,2014
10044,450000.0,4,2.5,2070,3982,2.0,0,0,3,7,2070,0,2004,0,47.531,-121.854,2340,4067,4,2015
10045,468000.0,3,2.25,1630,2490,2.0,0,0,3,7,1630,0,2004,0,47.6807,-122.031,1630,2680,7,2014
10046,405000.0,2,1.0,880,3000,1.0,0,0,5,7,880,0,1927,0,47.6868,-122.349,1300,3000,8,2014
10047,459950.0,4,2.0,2760,21465,1.0,0,0,4,9,2120,640,1979,0,47.3818,-122.165,2550,13144,4,2015
10048,552500.0,4,1.0,1560,7980,1.0,0,0,4,7,1170,390,1939,0,47.5093,-122.387,1570,7980,3,2015
10049,605000.0,3,2.25,2080,12134,1.0,0,0,4,8,1530,550,1973,0,47.6315,-122.102,2320,12400,7,2014
10050,805000.0,5,3.0,2350,6480,2.0,0,3,4,7,1650,700,1924,1962,47.558,-122.266,1840,7200,11,2014
10051,325000.0,2,1.0,990,15120,1.0,0,0,4,6,990,0,1953,0,47.7669,-122.206,1300,11500,10,2014
10052,515000.0,5,3.5,2310,5249,2.0,0,0,3,8,1560,750,2000,0,47.5463,-122.272,1900,7296,4,2015
10053,400000.0,4,2.0,2060,3060,2.0,0,0,3,7,2060,0,1968,0,47.5631,-122.285,1630,3766,4,2015
10054,780000.0,4,2.5,3690,13609,2.0,0,2,3,10,3690,0,1996,0,47.5872,-121.972,3600,13609,10,2014
10055,1270000.0,3,2.5,3060,9576,2.0,0,0,3,10,3060,0,2005,0,47.5928,-122.199,3060,9579,9,2014
10056,354000.0,5,1.75,1830,7986,1.0,0,0,4,7,1060,770,1962,0,47.5208,-122.35,1410,7260,7,2014
10057,570000.0,3,2.0,1270,3090,2.0,0,0,5,7,1270,0,1911,0,47.685,-122.359,1440,3090,9,2014
10058,516000.0,4,2.75,2210,10800,1.0,0,0,4,8,1170,1040,1997,0,47.6086,-122.059,2210,10800,8,2014
10059,544000.0,4,2.5,2340,6973,2.0,0,0,3,8,1930,410,2005,0,47.5451,-121.882,2950,6908,1,2015
10060,250000.0,3,1.75,1910,10230,1.0,0,0,4,7,1290,620,1964,0,47.4185,-122.207,1590,10800,11,2014
10061,408000.0,3,1.75,1600,313672,1.0,0,0,4,7,1600,0,1960,0,47.4129,-122.08,1780,90860,1,2015
10062,302860.0,2,1.0,970,3279,2.0,0,0,3,7,790,180,2007,0,47.5469,-122.383,1150,1351,3,2015
10063,729953.0,5,3.0,3230,5167,1.5,0,0,4,8,2000,1230,1909,0,47.7053,-122.34,1509,1626,4,2015
10064,689500.0,4,2.5,2050,2772,2.0,0,0,3,8,2050,0,2013,0,47.5431,-122.011,1800,2886,4,2015
10065,654000.0,3,2.5,3240,60840,2.0,0,0,3,7,3240,0,1997,0,47.5192,-121.764,2570,204732,5,2015
10066,359900.0,4,2.5,2600,5188,2.0,0,0,3,8,2600,0,2005,0,47.3451,-122.04,2610,5188,4,2015
10067,630000.0,4,2.5,2290,26720,2.0,0,0,3,8,2290,0,1977,0,47.7502,-122.374,2290,26720,8,2014
10068,812000.0,3,3.25,3240,8338,2.0,0,0,3,9,3240,0,2001,0,47.6321,-122.064,3420,8405,6,2014
10069,362000.0,3,2.25,1640,14374,1.0,0,0,4,7,1140,500,1963,0,47.4476,-122.332,2020,10500,5,2014
10070,339275.0,3,1.5,1590,7260,1.0,0,0,3,7,1080,510,1964,0,47.7753,-122.353,1590,7594,10,2014
10071,250000.0,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,47.3206,-122.269,1690,15675,5,2015
10072,305000.0,4,2.25,2340,5250,2.0,0,0,5,7,2340,0,1965,0,47.5183,-122.266,1540,5250,1,2015
10073,596000.0,3,2.5,1730,2631,2.0,0,0,3,8,1730,0,2001,0,47.5878,-122.165,1730,2751,2,2015
10074,957000.0,4,2.25,2860,11545,1.0,0,0,4,8,1430,1430,1966,0,47.588,-122.168,2190,11396,4,2015
10075,688100.0,4,2.5,2370,10513,2.0,0,0,4,8,2370,0,1987,0,47.6915,-122.099,2110,9540,11,2014
10076,612000.0,6,3.0,3840,14040,1.5,0,3,3,8,2460,1380,1949,0,47.506,-122.241,2170,6765,3,2015
10077,420000.0,3,2.25,1770,8165,2.0,0,0,3,7,1770,0,1977,0,47.7166,-122.236,1650,8165,5,2014
10078,350500.0,2,2.5,1290,1445,3.0,0,0,3,8,1290,0,1999,0,47.6955,-122.376,1470,1503,7,2014
10079,180000.0,3,1.0,1960,9583,2.0,0,0,2,5,1960,0,1908,0,47.505,-122.171,1850,8324,12,2014
10080,645000.0,3,2.0,2130,4000,2.0,0,0,3,7,2130,0,1908,0,47.6741,-122.323,2010,4000,8,2014
10081,965000.0,5,2.75,3280,12673,1.0,0,0,4,9,2050,1230,1981,0,47.5504,-122.146,3060,12847,3,2015
10082,790000.0,4,2.5,3500,9198,2.0,0,0,3,9,3500,0,2004,0,47.6785,-122.025,3990,8598,7,2014
10083,325000.0,3,2.5,2540,4260,2.0,0,0,3,7,2540,0,2005,0,47.3989,-122.164,2190,4260,4,2015
10084,350000.0,4,1.75,1770,7336,1.0,0,0,4,8,1770,0,1986,0,47.4265,-122.163,2030,8183,4,2015
10085,482500.0,3,2.5,1690,3068,2.0,0,0,3,7,1690,0,2005,0,47.6763,-122.028,1690,3260,1,2015
10086,655000.0,4,2.25,2420,7725,1.0,0,0,4,8,1890,530,1972,0,47.6287,-122.093,1740,7944,3,2015
10087,183000.0,3,1.75,1070,8100,1.0,0,0,4,6,1070,0,1957,0,47.2853,-122.22,1260,8100,6,2014
10088,495000.0,4,2.0,1610,4770,1.0,0,0,4,7,1230,380,1941,0,47.5333,-122.381,1180,6120,4,2015
10089,196700.0,2,1.0,1090,9994,1.0,0,0,3,7,1090,0,1954,0,47.4761,-122.287,1090,11700,11,2014
10090,660000.0,3,2.0,2080,5750,1.0,0,0,5,7,1040,1040,1926,0,47.5791,-122.392,1710,4830,11,2014
10091,250000.0,1,0.75,940,87120,1.0,0,0,3,6,940,0,1944,0,47.7182,-121.956,1930,165528,5,2015
10092,675000.0,4,3.5,3090,100835,2.0,0,0,3,9,3090,0,1999,0,47.3087,-122.088,2400,50543,4,2015
10093,735000.0,3,2.5,2820,8159,2.0,0,0,3,9,2820,0,2004,0,47.5527,-121.992,2910,5000,7,2014
10094,370000.0,3,1.75,1650,8254,1.0,0,0,5,7,1060,590,1951,0,47.7596,-122.304,2280,9450,5,2014
10095,356000.0,4,2.0,1600,12500,1.0,0,0,5,7,1600,0,1938,0,47.4713,-122.355,1260,8306,1,2015
10096,577000.0,2,1.75,2070,23160,1.0,0,0,3,7,1260,810,1946,0,47.6551,-122.394,1690,5458,10,2014
10097,550000.0,4,2.0,1660,12377,1.0,0,0,3,8,1660,0,1966,0,47.6231,-122.102,1820,8968,3,2015
10098,335000.0,4,2.5,2370,6000,2.0,0,0,3,8,2370,0,2001,0,47.3732,-122.179,2190,6070,8,2014
10099,740000.0,4,3.5,3760,57063,2.0,0,0,3,9,2950,810,1998,0,47.6328,-121.964,2870,28945,7,2014
10100,1180000.0,2,2.5,1770,7155,2.0,1,4,3,8,1770,0,1957,2004,47.7345,-122.285,2410,10476,5,2015
10101,279950.0,3,1.75,1510,11234,1.0,0,0,3,7,1210,300,1965,0,47.7571,-122.328,2080,9076,10,2014
10102,179500.0,3,1.0,900,8100,1.0,0,0,4,6,900,0,1959,0,47.2866,-122.221,1000,7830,1,2015
10103,410000.0,5,2.75,2910,16410,1.5,0,0,4,8,2910,0,1967,0,47.44,-122.145,1980,18000,2,2015
10104,620000.0,4,2.0,1770,7700,1.5,0,0,4,7,1770,0,1962,0,47.5916,-122.146,1710,7700,4,2015
10105,446000.0,4,1.75,1730,5922,2.0,0,0,5,7,1730,0,1949,0,47.7188,-122.321,1700,6127,7,2014
10106,381000.0,5,2.75,3060,6895,2.0,0,0,3,8,3060,0,2003,0,47.3809,-122.098,2590,6895,8,2014
10107,637000.0,4,2.5,2120,15000,2.0,0,0,4,8,2120,0,1983,0,47.7159,-122.1,2170,15000,2,2015
10108,374500.0,3,2.25,1400,11400,2.0,0,0,3,8,1400,0,1984,0,47.7428,-122.231,2180,9248,6,2014
10109,994900.0,4,3.5,3695,6556,2.0,0,0,3,9,3695,0,2014,0,47.683,-122.015,4160,6786,1,2015
10110,312000.0,3,2.0,2440,13250,1.0,0,0,4,8,1440,1000,1977,0,47.375,-122.227,2400,10650,7,2014
10111,725000.0,4,2.5,2130,3420,1.5,0,0,4,7,1730,400,1916,0,47.649,-122.336,1520,3420,11,2014
10112,548500.0,3,1.0,1740,4400,1.5,0,0,3,7,1740,0,1924,0,47.6059,-122.3,1720,4400,4,2015
10113,641500.0,1,1.0,1000,9084,1.0,1,3,3,7,1000,0,1950,0,47.5007,-122.382,1090,6536,3,2015
10114,660000.0,4,2.5,2510,4543,2.0,0,0,3,8,2510,0,2002,0,47.5962,-122.039,2550,4675,7,2014
10115,848000.0,3,3.5,3010,5717,2.0,0,0,3,10,3010,0,2000,0,47.5943,-122.15,2780,5138,9,2014
10116,515000.0,4,2.5,2800,21370,2.0,0,0,3,8,2800,0,2003,0,47.776,-122.246,1880,9336,12,2014
10117,200000.0,3,1.0,1150,10132,1.0,0,0,4,7,1150,0,1970,0,47.3172,-122.372,1180,8713,3,2015
10118,395000.0,4,2.5,2910,5000,2.0,0,0,3,8,2910,0,2002,0,47.3782,-122.127,2740,5045,5,2014
10119,655000.0,4,2.25,2420,7725,1.0,0,0,4,8,1890,530,1972,0,47.6287,-122.093,1740,7944,3,2015
10120,299999.0,4,2.5,1981,4828,2.0,0,0,3,8,1981,0,2013,0,47.3252,-122.167,1981,3783,1,2015
10121,456700.0,3,1.75,2820,8879,1.0,0,0,5,7,1540,1280,1920,1957,47.5094,-122.376,1640,7850,11,2014
10122,328000.0,4,2.5,2370,6500,2.0,0,0,3,9,2370,0,1998,0,47.3328,-122.173,2590,6137,5,2014
10123,515000.0,3,1.5,2200,7620,1.0,0,0,4,7,1130,1070,1942,0,47.7263,-122.363,2170,7672,4,2015
10124,532170.0,3,2.0,1360,3090,2.0,0,0,3,8,1360,0,1990,0,47.6838,-122.353,1500,3090,8,2014
10125,375000.0,3,1.0,1780,5236,1.5,0,0,5,6,1050,730,1944,0,47.5119,-122.386,1260,5320,11,2014
10126,460000.0,4,3.0,2230,108900,1.0,0,0,3,7,1410,820,1978,0,47.52,-121.845,1960,65340,10,2014
10127,272000.0,4,2.0,1780,19843,1.0,0,0,3,7,1780,0,1963,0,47.4414,-122.154,2210,13500,4,2015
10128,385000.0,2,1.5,1370,159865,1.0,0,0,3,7,1370,0,1960,0,47.7592,-122.092,1370,16217,1,2015
10129,530000.0,4,2.25,1980,15086,2.0,0,0,3,8,1980,0,1981,0,47.647,-122.064,2100,10927,6,2014
10130,525000.0,3,3.5,2876,5086,2.0,0,0,3,8,2360,516,2007,0,47.7511,-122.173,2390,4419,5,2014
10131,374950.0,4,1.75,1660,8160,1.0,0,0,3,8,1660,0,1974,0,47.4483,-122.129,1800,7684,1,2015
10132,410000.0,4,1.75,2320,7500,1.0,0,0,3,7,1220,1100,1955,0,47.7574,-122.343,2230,7500,3,2015
10133,671300.0,4,2.5,3280,5232,2.0,0,0,3,7,3280,0,2004,0,47.6798,-122.033,2600,5080,2,2015
10134,267500.0,3,1.75,1650,7807,1.0,0,0,3,7,1650,0,1986,0,47.3514,-122.167,1810,8475,7,2014
10135,750000.0,4,2.5,2680,4548,2.0,0,0,3,8,2680,0,2009,0,47.7073,-122.114,2750,4548,4,2015
10136,850000.0,5,3.5,3450,28324,1.0,0,0,5,8,2350,1100,1972,0,47.6991,-122.196,2640,14978,6,2014
10137,594950.0,5,2.5,3280,6553,2.0,0,0,3,9,3280,0,2012,0,47.475,-121.737,3360,7242,4,2015
10138,535000.0,4,2.0,1970,3515,1.0,0,0,5,8,1030,940,1969,0,47.6873,-122.314,1650,4275,9,2014
10139,290000.0,2,1.5,1076,1060,3.0,0,0,3,7,1076,0,2006,0,47.7167,-122.298,1076,1060,8,2014
10140,399950.0,3,2.5,1230,922,2.0,0,0,3,8,1080,150,2009,0,47.6518,-122.384,1230,1237,11,2014
10141,230000.0,5,2.0,1910,7200,1.0,0,0,4,6,1110,800,1951,0,47.4975,-122.261,1150,5948,6,2014
10142,1110000.0,5,2.75,3300,7560,2.0,0,0,3,10,3300,0,2007,0,47.6467,-122.118,3150,8580,12,2014
10143,1060000.0,4,3.5,3850,8100,2.0,0,1,3,11,2430,1420,1995,0,47.6855,-122.19,2620,9346,10,2014
10144,1650000.0,8,2.75,4040,20666,1.0,0,0,4,9,2020,2020,1962,0,47.634,-122.221,3670,20500,7,2014
10145,605000.0,4,2.5,2800,10786,1.0,0,0,3,8,1420,1380,1970,0,47.5959,-122.116,2140,10788,7,2014
10146,600000.0,2,1.0,1410,4500,1.0,0,0,3,7,1020,390,1939,0,47.6883,-122.384,1300,4500,5,2015
10147,550000.0,3,1.75,1440,8957,1.0,0,0,4,7,1440,0,1957,0,47.6008,-122.118,1340,8780,3,2015
10148,1150000.0,4,2.5,1940,4875,2.0,0,0,4,9,1940,0,1925,0,47.6427,-122.304,1790,4875,12,2014
10149,552000.0,2,1.0,1150,5000,1.0,0,0,4,7,1050,100,1924,0,47.6846,-122.317,1463,4320,9,2014
10150,288400.0,4,2.5,1860,6687,1.0,0,0,4,7,1220,640,1983,0,47.4046,-122.186,1860,6117,5,2014
10151,249950.0,3,1.5,1090,7698,1.0,0,0,5,7,1090,0,1966,0,47.4553,-122.174,1540,7624,11,2014
10152,140000.0,2,1.0,900,6400,1.0,0,0,2,6,900,0,1940,0,47.5287,-122.281,1350,6405,8,2014
10153,810000.0,3,1.75,1980,13503,1.0,0,2,4,9,1320,660,1952,0,47.5867,-122.111,2450,10890,6,2014
10154,264950.0,4,1.0,1810,7500,1.0,0,0,2,7,1410,400,1959,0,47.4935,-122.333,1250,6255,6,2014
10155,445000.0,3,2.5,2210,8010,2.0,0,0,3,8,2210,0,1998,0,47.4845,-121.775,2430,9600,9,2014
10156,389000.0,4,1.75,2400,7700,1.5,0,0,4,7,1500,900,1927,0,47.7125,-122.332,1530,7700,7,2014
10157,250000.0,3,1.0,930,6060,1.0,0,0,4,6,930,0,1973,0,47.5289,-122.28,1640,6364,10,2014
10158,273000.0,4,3.0,1990,6180,2.0,0,0,3,7,1990,0,1990,0,47.3083,-122.36,1910,6180,5,2014
10159,710200.0,4,3.0,1670,2642,2.0,0,0,3,8,1350,320,2008,0,47.6397,-122.345,1670,2594,4,2015
10160,499950.0,3,2.5,3230,129578,1.0,0,0,4,8,2100,1130,1964,0,47.682,-121.913,2760,62059,4,2015
10161,120000.0,2,1.0,990,39964,1.0,0,0,2,4,990,0,1945,0,47.3577,-122.085,1560,8990,6,2014
10162,425000.0,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,47.6106,-122.31,1590,1795,2,2015
10163,240000.0,3,1.5,1290,8366,1.0,0,0,3,7,1020,270,1957,0,47.4853,-122.318,1770,8400,10,2014
10164,730100.0,4,2.5,3120,14300,2.0,0,0,3,9,3120,0,2003,0,47.5318,-122.055,2580,10005,5,2014
10165,500000.0,3,1.75,1700,6120,1.0,0,0,3,7,1700,0,1952,0,47.5807,-122.397,1330,6120,1,2015
10166,525000.0,3,1.0,1240,4800,1.0,0,0,3,7,800,440,1951,0,47.6563,-122.353,1440,4800,8,2014
10167,443000.0,3,2.5,2430,7049,2.0,0,0,3,8,2430,0,2007,0,47.5399,-122.352,1770,7049,11,2014
10168,310000.0,3,1.75,1560,82328,1.0,0,0,3,7,1560,0,1974,0,47.3674,-122.503,2100,205603,7,2014
10169,1330000.0,4,2.5,2440,3600,2.5,0,0,4,8,2440,0,1902,0,47.6298,-122.362,2440,5440,6,2014
10170,1250000.0,4,3.25,3160,10043,2.0,0,2,3,9,3160,0,2011,0,47.7001,-122.238,3450,10043,9,2014
10171,675000.0,3,3.0,2980,28000,1.0,0,0,3,10,1820,1160,1981,0,47.7318,-122.139,2570,28500,5,2014
10172,305000.0,3,1.0,1160,11776,1.0,0,0,3,7,1160,0,1968,0,47.7427,-122.074,1160,10050,5,2014
10173,710000.0,3,2.5,2440,4153,2.0,0,0,3,9,2440,0,2003,0,47.665,-122.087,2030,4143,6,2014
10174,417000.0,2,1.75,1090,4590,1.0,0,0,4,7,790,300,1915,0,47.6677,-122.324,1390,4080,2,2015
10175,176250.0,4,2.0,1440,6702,1.0,0,0,4,7,1440,0,1966,0,47.3056,-122.217,1030,6702,4,2015
10176,450000.0,3,1.75,2150,13789,1.0,0,0,4,8,1610,540,1966,0,47.7591,-122.295,2150,15480,8,2014
10177,731688.0,4,3.0,2630,5772,2.0,0,0,3,9,2630,0,2006,0,47.6952,-122.133,3460,6158,7,2014
10178,414000.0,3,2.5,2490,4540,2.5,0,0,3,8,2490,0,2012,0,47.5051,-122.155,2640,3844,6,2014
10179,259000.0,3,2.5,2740,7980,2.0,0,0,4,7,2740,0,1964,0,47.473,-122.3,1470,8611,2,2015
10180,660000.0,3,2.5,2650,11250,2.0,0,0,3,9,2650,0,2005,0,47.7644,-122.29,2200,10013,9,2014
10181,257500.0,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,1981,0,47.4865,-122.238,2210,9636,8,2014
10182,625000.0,3,1.75,2700,18893,1.0,0,0,4,7,2110,590,1948,1983,47.3397,-122.048,2260,17494,2,2015
10183,517500.0,3,1.75,1810,10625,1.0,0,0,3,8,1370,440,1973,0,47.5322,-122.049,2140,10922,3,2015
10184,876650.0,3,3.25,2170,12508,1.5,0,0,5,9,1650,520,1928,1970,47.5665,-122.229,2720,21070,5,2014
10185,675000.0,2,1.75,2140,5000,1.0,0,0,3,7,1000,1140,1930,1991,47.6284,-122.291,2250,4000,7,2014
10186,425000.0,3,2.5,1950,4345,2.0,0,0,3,7,1950,0,2007,0,47.5202,-121.873,2260,4345,3,2015
10187,326500.0,3,1.0,1810,12375,2.0,0,0,3,7,1810,0,1970,0,47.7427,-122.172,1420,9357,5,2014
10188,366400.0,4,2.25,2040,14383,1.0,0,0,4,8,1270,770,1977,0,47.3849,-122.163,2030,11500,2,2015
10189,295000.0,4,2.5,2290,4539,2.0,0,0,3,7,2290,0,2001,0,47.4753,-122.172,1710,7200,5,2014
10190,775000.0,3,3.5,2690,104544,2.0,0,0,3,8,2690,0,1948,1990,47.7717,-122.112,2300,81698,10,2014
10191,351000.0,3,2.5,2594,4455,2.0,0,0,3,8,2594,0,2012,0,47.3054,-122.276,2981,4950,4,2015
10192,245000.0,4,1.5,1850,7547,1.5,0,0,4,7,1850,0,1960,0,47.3714,-122.309,1730,7577,12,2014
10193,630000.0,4,2.0,1770,6000,2.0,0,0,5,7,1770,0,1911,1981,47.6493,-122.401,1340,6000,5,2014
10194,435000.0,4,2.5,2650,9065,2.0,0,0,3,7,2650,0,2000,0,47.7258,-121.959,2590,13218,1,2015
10195,390000.0,3,3.25,1370,913,2.0,0,0,3,8,1100,270,2006,0,47.5636,-122.388,1370,915,6,2014
10196,950000.0,3,1.0,1720,9830,1.0,0,0,4,7,1720,0,1946,0,47.5905,-122.245,3200,8923,4,2015
10197,324500.0,3,2.5,1590,4108,2.0,0,0,3,7,1590,0,2003,0,47.4832,-122.181,2160,3912,4,2015
10198,359000.0,3,2.25,1650,7218,1.0,0,0,3,7,1230,420,1985,0,47.7237,-122.335,1690,7459,10,2014
10199,360000.0,3,1.75,1830,10000,2.0,0,0,4,7,1830,0,1913,1964,47.741,-121.979,1480,10000,8,2014
10200,324950.0,4,2.0,2160,4800,2.0,0,0,4,7,1290,870,1929,0,47.4777,-122.212,1570,4800,5,2015
10201,472000.0,3,1.75,2180,7200,1.0,0,3,4,8,1090,1090,1954,0,47.5044,-122.235,2180,7140,9,2014
10202,365000.0,4,1.0,1760,8906,1.0,0,0,3,7,1230,530,1966,0,47.4288,-122.198,1180,10407,2,2015
10203,687500.0,2,1.0,1040,7200,1.0,0,0,4,6,1040,0,1955,0,47.6823,-122.203,1640,7200,5,2015
10204,305000.0,4,2.25,2340,5250,2.0,0,0,5,7,2340,0,1965,0,47.5183,-122.266,1540,5250,1,2015
10205,419900.0,3,1.5,1450,7000,1.0,0,0,3,7,1450,0,1955,0,47.5983,-122.15,1490,7245,2,2015
10206,229500.0,3,1.0,1780,7470,1.0,0,0,3,7,1050,730,1960,0,47.5123,-122.337,1780,8113,4,2015
10207,320000.0,2,1.0,1100,8281,1.0,0,0,4,7,1100,0,1947,0,47.7414,-122.315,1510,8281,6,2014
10208,1800000.0,5,2.75,2880,20274,1.0,0,3,4,9,1660,1220,1959,0,47.6267,-122.222,3750,20220,12,2014
10209,257000.0,3,1.75,1430,7210,1.0,0,0,3,7,1430,0,1975,0,47.4189,-122.168,1220,7777,3,2015
10210,527700.0,5,2.5,2820,9375,1.0,0,0,4,8,1550,1270,1968,0,47.5707,-122.128,2820,9375,7,2014
10211,115000.0,2,1.0,940,6000,1.0,0,0,3,6,940,0,1943,0,47.4907,-122.336,1310,6000,7,2014
10212,645000.0,2,1.5,1995,115670,1.5,0,1,4,8,1995,0,1991,0,47.4022,-122.464,2142,29375,8,2014
10213,390000.0,3,1.5,1600,10440,1.0,0,0,3,7,1600,0,1954,0,47.7109,-122.311,1600,8816,12,2014
10214,265000.0,5,1.75,1580,5292,1.0,0,0,3,6,980,600,1913,0,47.5677,-122.29,1600,2976,2,2015
10215,550388.0,3,3.0,1720,70567,1.0,0,2,5,7,1720,0,1966,0,47.4936,-122.069,2740,70567,9,2014
10216,560000.0,4,3.0,2170,5764,2.0,0,0,3,8,2170,0,1992,0,47.5673,-121.999,2010,5681,7,2014
10217,1040000.0,5,3.25,4770,50094,1.0,0,0,4,11,3070,1700,1973,0,47.6525,-122.16,3530,38917,9,2014
10218,490000.0,4,2.5,2650,9627,1.0,0,3,4,8,1610,1040,1976,0,47.7684,-122.254,2650,9221,10,2014
10219,835000.0,3,2.25,2520,6690,2.0,0,2,5,8,1700,820,1944,1990,47.5705,-122.381,1990,5792,8,2014
10220,935000.0,4,3.5,3510,11200,2.0,0,0,3,11,3510,0,2001,0,47.5193,-122.15,3600,12124,8,2014
10221,1910000.0,4,3.5,4210,18564,2.0,0,0,3,11,4210,0,2001,0,47.6206,-122.225,3520,18564,2,2015
10222,864000.0,4,2.5,3190,49658,2.0,0,0,3,10,3190,0,1999,0,47.6216,-122.015,3040,49658,12,2014
10223,748000.0,4,2.5,3220,8379,2.0,0,0,3,10,3220,0,2004,0,47.7043,-122.192,2720,7635,12,2014
10224,819000.0,3,3.5,2130,6150,2.0,0,2,5,8,1530,600,1908,0,47.6491,-122.405,2040,5381,6,2014
10225,411605.0,4,2.5,2658,3960,2.0,0,0,3,9,2658,0,2014,0,47.2603,-122.194,2578,4200,6,2014
10226,306000.0,3,2.5,1680,11193,2.0,0,0,3,8,1680,0,1984,0,47.4482,-122.125,2080,8084,5,2014
10227,195000.0,3,1.0,1510,4350,1.5,0,0,5,6,1510,0,1913,0,47.2052,-121.987,1210,5500,9,2014
10228,190000.0,2,1.0,880,6900,1.0,0,0,3,6,880,0,1943,0,47.4903,-122.191,1060,8000,11,2014
10229,565000.0,4,2.75,1960,48787,1.5,0,0,4,9,1960,0,1983,0,47.7484,-122.111,1970,36425,12,2014
10230,600000.0,3,1.0,1480,17360,1.0,0,1,3,8,1480,0,1954,0,47.5179,-122.387,2250,8720,3,2015
10231,1450000.0,2,3.25,2070,3128,2.0,1,3,3,9,1760,310,1988,0,47.5686,-122.06,2740,3568,3,2015
10232,836000.0,4,2.5,2450,12987,1.0,0,0,4,9,2030,420,1980,0,47.6197,-122.15,2730,13685,12,2014
10233,305000.0,4,2.5,2230,6487,2.0,0,0,3,7,2230,0,2003,0,47.3287,-122.169,2230,6882,10,2014
10234,550000.0,4,2.5,3148,9612,2.0,0,3,3,9,3148,0,2014,0,47.3994,-122.311,3000,11475,3,2015
10235,254000.0,3,2.0,1480,7480,1.0,0,0,4,7,1480,0,1992,0,47.3542,-122.055,1680,7146,5,2014
10236,390000.0,3,2.5,1310,1254,2.0,0,0,3,7,850,460,2007,0,47.5622,-122.384,1310,1372,4,2015
10237,395000.0,4,1.75,1960,7945,1.0,0,0,4,7,980,980,1946,0,47.7326,-122.291,1290,7945,10,2014
10238,548000.0,4,2.5,2440,11005,2.0,0,0,3,9,2440,0,1994,0,47.5318,-122.176,2590,14754,7,2014
10239,839950.0,4,2.75,3010,7200,2.0,0,0,3,9,3010,0,2014,0,47.6948,-122.179,3010,7203,7,2014
10240,560000.0,4,2.5,2940,6000,2.0,0,0,3,8,2940,0,2000,0,47.7533,-122.198,2510,6600,1,2015
10241,309780.0,3,2.5,2242,4500,2.0,0,0,3,8,2242,0,2014,0,47.2583,-122.198,2009,4500,7,2014
10242,310000.0,3,1.5,1140,3104,2.0,0,0,3,7,1140,0,1988,0,47.5707,-122.018,1150,2981,8,2014
10243,415000.0,6,1.0,1370,5080,1.5,0,0,3,6,1120,250,1931,0,47.5238,-122.35,1020,5080,1,2015
10244,359000.0,3,2.5,2430,7857,2.0,0,0,5,8,1730,700,1980,0,47.4546,-122.211,2160,8740,9,2014
10245,331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,2003,47.6601,-122.4,1440,2225,11,2014
