,price
10915,400000.0
10916,260000.0
10917,229950.0
10918,552000.0
10919,425000.0
10920,850000.0
10921,390000.0
10922,2400000.0
10923,224950.0
10924,205000.0
10925,311000.0
10926,575000.0
10927,257500.0
10928,585000.0
10929,338000.0
10930,937500.0
10931,260000.0
10932,525000.0
10933,818000.0
10934,343000.0
10935,468000.0
10936,636000.0
10937,540000.0
10938,560000.0
10939,228950.0
10940,295000.0
10941,248000.0
10942,570000.0
10943,470000.0
10944,277284.0
10945,134000.0
10946,125000.0
10947,437500.0
10948,310000.0
10949,969500.0
10950,485000.0
10951,470000.0
10952,566950.0
10953,813000.0
10954,222000.0
10955,418000.0
10956,419500.0
10957,710000.0
10958,549000.0
10959,290000.0
10960,398500.0
10961,239950.0
10962,350000.0
10963,450000.0
10964,1280000.0
10965,530000.0
10966,290000.0
10967,432500.0
10968,290000.0
10969,565000.0
10970,370000.0
10971,847700.0
10972,750000.0
10973,805000.0
10974,712500.0
10975,505000.0
10976,650000.0
10977,215000.0
10978,575000.0
10979,267000.0
10980,590000.0
10981,536000.0
10982,474000.0
10983,500000.0
10984,550000.0
10985,1490000.0
10986,475000.0
10987,600000.0
10988,278000.0
10989,552250.0
10990,525000.0
10991,315000.0
10992,400000.0
10993,410000.0
10994,742500.0
10995,287000.0
10996,361000.0
10997,415000.0
10998,615000.0
10999,279000.0
11000,295450.0
11001,435000.0
11002,365000.0
11003,323000.0
11004,285000.0
11005,525000.0
11006,326000.0
11007,348500.0
11008,187500.0
11009,560000.0
11010,310000.0
11011,650000.0
11012,540000.0
11013,392500.0
11014,105000.0
11015,1160000.0
11016,495000.0
11017,245000.0
11018,905000.0
11019,445700.0
11020,261000.0
11021,399000.0
11022,297000.0
11023,1120000.0
11024,725000.0
11025,1650000.0
11026,3850000.0
11027,428000.0
11028,455000.0
11029,2000000.0
11030,455000.0
11031,375900.0
11032,440000.0
11033,780000.0
11034,551000.0
11035,442500.0
11036,480000.0
11037,645000.0
11038,945000.0
11039,310000.0
11040,630000.0
11041,625000.0
11042,1050000.0
11043,935000.0
11044,325000.0
11045,239975.0
11046,239950.0
11047,430000.0
11048,583500.0
11049,810000.0
11050,398000.0
11051,1150000.0
11052,260000.0
11053,328000.0
11054,795000.0
11055,390000.0
11056,344000.0
11057,290000.0
11058,369950.0
11059,678700.0
11060,340000.0
11061,2150000.0
11062,612000.0
11063,455000.0
11064,585000.0
11065,592500.0
11066,446950.0
11067,665000.0
11068,400000.0
11069,270000.0
11070,735000.0
11071,199950.0
11072,1230000.0
11073,357823.0
11074,210000.0
11075,605000.0
11076,515000.0
11077,481000.0
11078,590000.0
11079,980000.0
11080,183500.0
11081,266000.0
11082,230000.0
11083,901000.0
11084,1680000.0
11085,405000.0
11086,455000.0
11087,385000.0
11088,279000.0
11089,1330000.0
11090,790000.0
11091,455000.0
11092,413000.0
11093,392800.0
11094,525000.0
11095,650000.0
11096,438000.0
11097,435000.0
11098,285000.0
11099,255000.0
11100,212000.0
11101,249000.0
11102,562000.0
11103,381800.0
11104,350000.0
11105,797000.0
11106,260000.0
11107,171800.0
11108,317500.0
11109,1200000.0
11110,750000.0
11111,1070000.0
11112,395000.0
11113,342000.0
11114,275000.0
11115,583000.0
11116,263700.0
11117,535000.0
11118,219500.0
11119,675000.0
11120,179950.0
11121,243500.0
11122,536000.0
11123,249950.0
11124,389900.0
11125,480000.0
11126,1600000.0
11127,256000.0
11128,790000.0
11129,285000.0
11130,295000.0
11131,448000.0
11132,188500.0
11133,379900.0
11134,700000.0
11135,259000.0
11136,357500.0
11137,265000.0
11138,890000.0
11139,315000.0
11140,745000.0
11141,805000.0
11142,635000.0
11143,838000.0
11144,418000.0
11145,335606.0
11146,655100.0
11147,159000.0
11148,298000.0
11149,549000.0
11150,564800.0
11151,345000.0
11152,242500.0
11153,249950.0
11154,585000.0
11155,299950.0
11156,430000.0
11157,665000.0
11158,285000.0
11159,305000.0
11160,380000.0
11161,455000.0
11162,565500.0
11163,280000.0
11164,552000.0
11165,900000.0
11166,338000.0
11167,925000.0
11168,447500.0
11169,2300000.0
11170,295000.0
11171,1100000.0
11172,1450000.0
11173,802000.0
11174,999950.0
11175,269950.0
11176,650000.0
11177,695000.0
11178,411000.0
11179,405000.0
11180,291000.0
11181,425000.0
11182,280000.0
11183,419600.0
11184,665000.0
11185,765000.0
11186,770000.0
11187,680000.0
11188,355000.0
11189,456000.0
11190,440000.0
11191,808000.0
11192,1080000.0
11193,465000.0
11194,332000.0
11195,799990.0
11196,375000.0
11197,684680.0
11198,338000.0
11199,1040000.0
11200,615000.0
11201,325000.0
11202,175000.0
11203,257000.0
11204,1430000.0
11205,419000.0
11206,355000.0
11207,155000.0
11208,290000.0
11209,875000.0
11210,593567.0
11211,588000.0
11212,157500.0
11213,337000.0
11214,420000.0
11215,461000.0
11216,649000.0
11217,487250.0
11218,335000.0
11219,355000.0
11220,525000.0
11221,465000.0
11222,357000.0
11223,405000.0
11224,999000.0
11225,515000.0
11226,284000.0
11227,335000.0
11228,530000.0
11229,1280000.0
11230,250000.0
11231,401750.0
11232,400000.0
11233,971971.0
11234,645000.0
11235,645500.0
11236,387500.0
11237,355000.0
11238,250000.0
11239,799000.0
11240,269000.0
11241,385000.0
11242,390000.0
11243,572000.0
11244,599000.0
11245,612000.0
11246,1310000.0
11247,299900.0
11248,685000.0
11249,386000.0
11250,415000.0
11251,591500.0
11252,204000.0
11253,460000.0
11254,308000.0
11255,375000.0
11256,467000.0
11257,266000.0
11258,674950.0
11259,214000.0
11260,328000.0
11261,370000.0
11262,325000.0
11263,728050.0
11264,874950.0
11265,200000.0
11266,323000.0
11267,740000.0
11268,465000.0
11269,610000.0
11270,530000.0
11271,2250000.0
11272,770000.0
11273,389000.0
11274,480000.0
11275,361000.0
11276,429000.0
11277,335000.0
11278,377000.0
11279,337000.0
11280,442000.0
11281,368000.0
11282,720000.0
11283,262500.0
11284,296475.0
11285,725000.0
11286,200000.0
11287,546000.0
11288,389000.0
11289,585000.0
11290,220000.0
11291,425000.0
11292,202500.0
11293,285167.0
11294,780000.0
11295,555000.0
11296,437000.0
11297,666500.0
11298,396000.0
11299,290000.0
11300,495000.0
11301,496752.0
11302,1050000.0
11303,755000.0
11304,272000.0
11305,225000.0
11306,95000.0
11307,356000.0
11308,326000.0
11309,466000.0
11310,290500.0
11311,200000.0
11312,621138.0
11313,896000.0
11314,300000.0
11315,569950.0
11316,985000.0
11317,445000.0
11318,450000.0
11319,225000.0
11320,6890000.0
11321,218000.0
11322,1090000.0
11323,350000.0
11324,990000.0
11325,485000.0
11326,579500.0
11327,827000.0
11328,634800.0
11329,707500.0
11330,605000.0
11331,535950.0
11332,290000.0
11333,384000.0
11334,1320000.0
11335,296000.0
11336,325000.0
11337,603500.0
11338,1800000.0
11339,740000.0
11340,410000.0
11341,850000.0
11342,762500.0
11343,300000.0
11344,598800.0
11345,265000.0
11346,440000.0
11347,655000.0
11348,760000.0
11349,230000.0
11350,535000.0
11351,255000.0
11352,320000.0
11353,635000.0
11354,484000.0
11355,400000.0
11356,172000.0
11357,320000.0
11358,635000.0
11359,709000.0
11360,234000.0
11361,475000.0
11362,540400.0
11363,339950.0
11364,775000.0
11365,2350000.0
11366,395000.0
11367,375000.0
11368,450000.0
11369,324950.0
11370,321000.0
11371,765000.0
11372,715000.0
11373,170000.0
11374,272000.0
11375,350000.0
11376,474000.0
11377,774900.0
11378,619000.0
11379,165000.0
11380,210000.0
11381,215000.0
11382,499950.0
11383,375000.0
11384,370000.0
11385,563750.0
11386,460000.0
11387,300000.0
11388,1650000.0
11389,413252.0
11390,995000.0
11391,394000.0
11392,154000.0
11393,420000.0
11394,680000.0
11395,257000.0
11396,600000.0
11397,3650000.0
11398,311000.0
11399,500000.0
11400,289500.0
11401,515000.0
11402,412000.0
11403,330000.0
11404,165000.0
11405,500000.0
11406,795000.0
11407,625000.0
11408,750000.0
11409,256750.0
11410,570000.0
11411,175000.0
11412,782500.0
11413,670000.0
11414,419000.0
11415,679950.0
11416,640000.0
11417,450000.0
11418,375000.0
11419,285000.0
11420,285000.0
11421,1430000.0
11422,455000.0
11423,334000.0
11424,270000.0
11425,515700.0
11426,139000.0
11427,460000.0
11428,525000.0
11429,210000.0
11430,245000.0
11431,2350000.0
11432,254000.0
11433,607000.0
11434,538000.0
11435,270000.0
11436,950000.0
11437,570000.0
11438,245000.0
11439,285000.0
11440,589450.0
11441,369000.0
11442,456000.0
11443,870300.0
11444,411500.0
11445,410000.0
11446,677500.0
11447,480000.0
11448,225000.0
11449,239950.0
11450,265800.0
11451,501000.0
11452,345000.0
11453,630000.0
11454,280000.0
11455,805000.0
11456,172500.0
11457,425000.0
11458,340500.0
11459,166000.0
11460,1300000.0
11461,852000.0
11462,235000.0
11463,469950.0
11464,360000.0
11465,474950.0
11466,430000.0
11467,422000.0
11468,323000.0
11469,535000.0
11470,650000.0
11471,224500.0
11472,580000.0
11473,578888.0
11474,220000.0
11475,898000.0
11476,440000.0
11477,387500.0
11478,607000.0
11479,420000.0
11480,559000.0
11481,427500.0
11482,629800.0
11483,246000.0
11484,530000.0
11485,435500.0
11486,801501.0
11487,540000.0
11488,729000.0
11489,320000.0
11490,232603.0
11491,340000.0
11492,344000.0
11493,238000.0
11494,845000.0
11495,306500.0
11496,258000.0
11497,369950.0
11498,595000.0
11499,450000.0
11500,137900.0
11501,903000.0
11502,505000.0
11503,1120000.0
11504,415000.0
11505,570000.0
11506,921000.0
11507,1400000.0
11508,330000.0
11509,365000.0
11510,260000.0
11511,216500.0
11512,549000.0
11513,520000.0
11514,925000.0
11515,315000.0
11516,335000.0
11517,988500.0
11518,650000.0
11519,637000.0
11520,327000.0
11521,423500.0
11522,242000.0
11523,800000.0
11524,500000.0
11525,715000.0
11526,1040000.0
11527,300000.0
11528,312500.0
11529,659000.0
11530,350000.0
11531,239000.0
11532,450000.0
11533,343000.0
11534,279900.0
11535,264500.0
11536,481000.0
11537,311000.0
11538,1530000.0
11539,275400.0
11540,749000.0
11541,290000.0
11542,375000.0
11543,689800.0
11544,582500.0
11545,1700000.0
11546,351999.0
11547,540000.0
11548,650000.0
11549,393000.0
11550,353000.0
11551,920000.0
11552,280000.0
11553,270950.0
11554,305000.0
11555,306000.0
11556,423000.0
11557,386000.0
11558,325000.0
11559,4670000.0
11560,250000.0
11561,360000.0
11562,495000.0
11563,759900.0
11564,720000.0
11565,378000.0
11566,500000.0
11567,590000.0
11568,89000.0
11569,392000.0
11570,685000.0
11571,184900.0
11572,135000.0
11573,515000.0
11574,633000.0
11575,405000.0
11576,460000.0
11577,1760000.0
11578,790000.0
11579,470000.0
11580,554500.0
11581,515000.0
11582,505000.0
11583,415000.0
11584,501000.0
11585,229000.0
11586,520000.0
11587,852880.0
11588,187000.0
11589,320000.0
11590,1010000.0
11591,649950.0
11592,795000.0
11593,910000.0
11594,592500.0
11595,889950.0
11596,632500.0
11597,354000.0
11598,760000.0
11599,533250.0
11600,460000.0
11601,470000.0
11602,635000.0
11603,757500.0
11604,360000.0
11605,475000.0
11606,820000.0
11607,253200.0
11608,171500.0
11609,450000.0
11610,600000.0
11611,800000.0
11612,353500.0
11613,390000.0
11614,403000.0
11615,225000.0
11616,850000.0
11617,775000.0
11618,588500.0
11619,507000.0
11620,350000.0
11621,339950.0
11622,570000.0
11623,336000.0
11624,349000.0
11625,299000.0
11626,280000.0
11627,480000.0
11628,344500.0
11629,395000.0
11630,335620.0
11631,219950.0
11632,2290000.0
11633,407000.0
11634,361000.0
11635,230000.0
11636,370000.0
11637,501000.0
11638,925000.0
11639,465000.0
11640,665000.0
11641,368000.0
11642,395000.0
11643,212700.0
11644,592500.0
11645,246950.0
11646,825000.0
11647,759000.0
11648,345000.0
11649,410000.0
11650,500000.0
11651,441000.0
11652,496000.0
11653,1250000.0
11654,450000.0
11655,260000.0
11656,1200000.0
11657,285000.0
11658,345000.0
11659,825050.0
11660,535000.0
11661,400000.0
11662,720000.0
11663,1500000.0
11664,886000.0
11665,312500.0
11666,843500.0
11667,480000.0
11668,1160000.0
11669,787500.0
11670,201500.0
11671,263500.0
11672,460000.0
11673,425000.0
11674,650000.0
11675,667000.0
11676,540000.0
11677,495000.0
11678,250000.0
11679,375000.0
11680,460000.0
11681,770000.0
11682,985000.0
11683,523000.0
11684,234000.0
11685,299000.0
11686,426000.0
11687,400000.0
11688,1260000.0
11689,451000.0
11690,435000.0
11691,247500.0
11692,800000.0
11693,600000.0
11694,475000.0
11695,435000.0
11696,480000.0
11697,313100.0
11698,471000.0
11699,241000.0
11700,575000.0
11701,575000.0
11702,450000.0
11703,310000.0
11704,398950.0
11705,305000.0
11706,750000.0
11707,218000.0
11708,580000.0
11709,415000.0
11710,268500.0
11711,521000.0
11712,313500.0
11713,388000.0
11714,414999.0
11715,699000.0
11716,325000.0
11717,449400.0
11718,250000.0
11719,320000.0
11720,242000.0
11721,312891.0
11722,380000.0
11723,660000.0
11724,555000.0
11725,207000.0
11726,217500.0
11727,169000.0
11728,800000.0
11729,500000.0
11730,533112.0
11731,325000.0
11732,315000.0
11733,470000.0
11734,275000.0
11735,1900000.0
11736,972800.0
11737,630000.0
11738,300000.0
11739,415000.0
11740,295000.0
11741,374950.0
11742,330000.0
11743,645000.0
11744,395000.0
11745,650000.0
11746,375000.0
11747,700000.0
11748,398000.0
11749,278000.0
11750,459000.0
11751,205000.0
11752,248000.0
11753,450000.0
11754,189000.0
11755,396480.0
11756,410500.0
11757,696000.0
11758,810000.0
11759,425590.0
11760,711000.0
11761,245000.0
11762,609000.0
11763,339950.0
11764,770000.0
11765,475000.0
11766,225000.0
11767,235000.0
11768,658500.0
11769,387000.0
11770,660000.0
11771,517100.0
11772,500000.0
11773,1710000.0
11774,671000.0
11775,354950.0
11776,1390000.0
11777,335000.0
11778,515000.0
11779,2650000.0
11780,885000.0
11781,1570000.0
11782,535000.0
11783,1190000.0
11784,880000.0
11785,568000.0
11786,145000.0
11787,660000.0
11788,350000.0
11789,1080000.0
11790,389000.0
11791,645000.0
11792,505000.0
11793,345000.0
11794,276900.0
11795,433190.0
11796,340000.0
11797,581000.0
11798,367999.0
11799,290000.0
11800,324950.0
11801,1800000.0
11802,195000.0
11803,577000.0
11804,1100000.0
11805,288000.0
11806,469000.0
11807,321500.0
11808,878000.0
11809,556000.0
11810,415000.0
11811,766950.0
11812,1200000.0
11813,753000.0
11814,599000.0
11815,245000.0
11816,276000.0
11817,336750.0
11818,690000.0
11819,481450.0
11820,218450.0
11821,350000.0
11822,530000.0
11823,299000.0
11824,805000.0
11825,1220000.0
11826,269500.0
11827,575000.0
11828,1050000.0
11829,1290000.0
11830,717000.0
11831,217000.0
11832,350000.0
11833,500000.0
11834,650000.0
11835,550000.0
11836,382500.0
11837,525000.0
11838,374950.0
11839,295000.0
11840,467000.0
11841,600000.0
11842,395000.0
11843,269950.0
11844,883000.0
11845,525000.0
11846,1170000.0
11847,291500.0
11848,425000.0
11849,235500.0
11850,525000.0
11851,1070000.0
11852,385000.0
11853,435000.0
11854,705000.0
11855,300000.0
11856,152000.0
11857,835000.0
11858,502775.0
11859,835000.0
11860,482500.0
11861,579000.0
11862,505000.0
11863,550000.0
11864,285000.0
11865,942500.0
11866,261000.0
11867,275000.0
11868,385000.0
11869,840000.0
11870,682000.0
11871,1640000.0
11872,990000.0
11873,895900.0
11874,478000.0
11875,435000.0
11876,210000.0
11877,799990.0
11878,588000.0
11879,1570000.0
11880,202950.0
11881,425000.0
11882,550000.0
11883,850000.0
11884,480000.0
11885,445000.0
11886,260000.0
11887,442000.0
11888,798000.0
11889,370000.0
11890,750000.0
11891,290300.0
11892,375000.0
11893,450000.0
11894,314950.0
11895,306000.0
11896,485000.0
11897,397000.0
11898,275000.0
11899,240000.0
11900,1600000.0
11901,410000.0
11902,650000.0
11903,540000.0
11904,500000.0
11905,230950.0
11906,235000.0
11907,302282.0
11908,386500.0
11909,865000.0
11910,340000.0
11911,850000.0
11912,605000.0
11913,208950.0
11914,3170000.0
11915,795000.0
11916,313950.0
11917,180000.0
11918,754842.0
11919,700000.0
11920,205000.0
11921,273500.0
11922,445000.0
11923,364900.0
11924,179950.0
11925,335000.0
11926,760000.0
11927,233000.0
11928,215000.0
11929,1160000.0
11930,612125.0
11931,427800.0
11932,1370000.0
11933,1010000.0
11934,560000.0
11935,599000.0
11936,267000.0
11937,410000.0
11938,468000.0
11939,435000.0
11940,550000.0
11941,747500.0
11942,551000.0
11943,500000.0
11944,939000.0
11945,235000.0
11946,559500.0
11947,450000.0
11948,597000.0
11949,424950.0
11950,264250.0
11951,413800.0
11952,1190000.0
11953,439000.0
11954,391500.0
11955,600000.0
11956,515000.0
11957,316000.0
11958,350000.0
11959,639888.0
11960,370000.0
11961,619000.0
11962,885000.0
11963,262000.0
11964,360500.0
11965,542500.0
11966,735000.0
11967,324950.0
11968,462000.0
11969,348000.0
11970,500000.0
11971,380000.0
11972,1450000.0
11973,187000.0
11974,740000.0
11975,505400.0
11976,332888.0
11977,440000.0
11978,525000.0
11979,542950.0
11980,305000.0
11981,386500.0
11982,675000.0
11983,407000.0
11984,680000.0
11985,399000.0
11986,940000.0
11987,580000.0
11988,570000.0
11989,310000.0
11990,638000.0
11991,529500.0
11992,490000.0
11993,463000.0
11994,300000.0
11995,267500.0
11996,725000.0
11997,780000.0
11998,350000.0
11999,475000.0
12000,268500.0
12001,679990.0
12002,465000.0
12003,305495.0
12004,356500.0
12005,1600000.0
12006,261500.0
12007,389950.0
12008,852500.0
12009,517500.0
12010,436472.0
12011,780000.0
12012,295000.0
12013,896000.0
12014,400000.0
12015,386380.0
12016,627000.0
12017,657500.0
12018,289999.0
12019,220000.0
12020,375000.0
12021,913888.0
12022,339950.0
12023,1300000.0
12024,359950.0
12025,800000.0
12026,359000.0
12027,305000.0
12028,325250.0
12029,234500.0
12030,216180.0
12031,229000.0
12032,406250.0
12033,471000.0
12034,525000.0
12035,1490000.0
12036,354000.0
12037,391000.0
12038,442000.0
12039,490000.0
12040,300000.0
12041,424500.0
12042,228000.0
12043,1110000.0
12044,999000.0
12045,545000.0
12046,410000.0
12047,279900.0
12048,690000.0
12049,380000.0
12050,406000.0
12051,595000.0
12052,665000.0
12053,775000.0
12054,220000.0
12055,156000.0
12056,305000.0
12057,687500.0
12058,245000.0
12059,554663.0
12060,325000.0
12061,332100.0
12062,427000.0
12063,445000.0
12064,250000.0
12065,317000.0
12066,700000.0
12067,172000.0
12068,237000.0
12069,358000.0
12070,685000.0
12071,427500.0
12072,850000.0
12073,336000.0
12074,199950.0
12075,315000.0
12076,209950.0
12077,366000.0
12078,442500.0
12079,347000.0
12080,160000.0
12081,700000.0
12082,280000.0
12083,410000.0
12084,400000.0
12085,425000.0
12086,440250.0
12087,1300000.0
12088,148900.0
12089,383000.0
12090,760000.0
12091,1390000.0
12092,317000.0
12093,255000.0
12094,445000.0
12095,375000.0
12096,730000.0
12097,450000.0
12098,547000.0
12099,350000.0
12100,539000.0
12101,210000.0
12102,785000.0
12103,505000.0
12104,487250.0
12105,280000.0
12106,1030000.0
12107,253400.0
12108,285650.0
12109,389999.0
12110,259500.0
12111,242500.0
12112,792000.0
12113,412000.0
12114,437500.0
12115,254000.0
12116,561000.0
12117,308950.0
12118,359000.0
12119,739000.0
12120,834950.0
12121,178000.0
12122,380000.0
12123,645000.0
12124,485000.0
12125,545000.0
12126,730000.0
12127,515000.0
12128,685000.0
12129,419950.0
12130,1200000.0
12131,1350000.0
12132,438000.0
12133,570000.0
12134,478000.0
12135,910000.0
12136,397000.0
12137,480680.0
12138,1600000.0
12139,216000.0
12140,270000.0
12141,632000.0
12142,295000.0
12143,580050.0
12144,669950.0
12145,1900000.0
12146,930000.0
12147,224500.0
12148,335000.0
12149,359950.0
12150,420000.0
12151,535000.0
12152,445000.0
12153,215000.0
12154,150000.0
12155,355000.0
12156,325000.0
12157,360000.0
12158,460000.0
12159,359500.0
12160,1600000.0
12161,430000.0
12162,775000.0
12163,449000.0
12164,401750.0
12165,605000.0
12166,800000.0
12167,546000.0
12168,620000.0
12169,682000.0
12170,729999.0
12171,355000.0
12172,372500.0
12173,265000.0
12174,418000.0
12175,430000.0
12176,499900.0
12177,250000.0
12178,390000.0
12179,285167.0
12180,390000.0
12181,492000.0
12182,554000.0
12183,680000.0
12184,522000.0
12185,480000.0
12186,350000.0
12187,505000.0
12188,325000.0
12189,457500.0
12190,540000.0
12191,300000.0
12192,522500.0
12193,1600000.0
12194,360000.0
12195,2000000.0
12196,430000.0
12197,255000.0
12198,3600000.0
12199,445000.0
12200,425000.0
12201,365000.0
12202,897500.0
12203,465000.0
12204,462600.0
12205,199950.0
12206,343000.0
12207,205000.0
12208,365000.0
12209,437000.0
12210,910000.0
12211,215000.0
12212,517500.0
12213,385000.0
12214,355000.0
12215,380000.0
12216,612500.0
12217,453000.0
12218,257000.0
12219,329999.0
12220,2000000.0
12221,521000.0
12222,375000.0
12223,774000.0
12224,303000.0
12225,405000.0
12226,219900.0
12227,468000.0
12228,728000.0
12229,515000.0
12230,290000.0
12231,405000.0
12232,345000.0
12233,339000.0
12234,695000.0
12235,330000.0
12236,150000.0
12237,652100.0
12238,241500.0
12239,315000.0
12240,269000.0
12241,241000.0
12242,380000.0
12243,682000.0
12244,398000.0
12245,1700000.0
12246,200000.0
12247,353000.0
12248,630000.0
12249,445000.0
12250,670000.0
12251,489950.0
12252,174950.0
12253,749950.0
12254,525000.0
12255,439950.0
12256,269950.0
12257,495000.0
12258,540000.0
12259,315000.0
12260,270000.0
12261,260000.0
12262,279950.0
12263,439888.0
12264,606000.0
12265,1400000.0
12266,834800.0
12267,394475.0
12268,585000.0
12269,1200000.0
12270,3000000.0
12271,1900000.0
12272,577500.0
12273,735000.0
12274,237600.0
12275,670000.0
12276,475000.0
12277,595000.0
12278,865000.0
12279,263000.0
12280,4210000.0
12281,460000.0
12282,380000.0
12283,420550.0
12284,357000.0
12285,674950.0
12286,320000.0
12287,224000.0
12288,455000.0
12289,1500000.0
12290,298000.0
12291,287000.0
12292,1300000.0
12293,265800.0
12294,1570000.0
12295,405000.0
12296,1750000.0
12297,431000.0
12298,259000.0
12299,425000.0
12300,264500.0
12301,215000.0
12302,448000.0
12303,357500.0
12304,467000.0
12305,655000.0
12306,336900.0
12307,530000.0
12308,285000.0
12309,305000.0
12310,562000.0
12311,585000.0
12312,445000.0
12313,680000.0
12314,410000.0
12315,312500.0
12316,565000.0
12317,195000.0
12318,350000.0
12319,620000.0
12320,595000.0
12321,410000.0
12322,460500.0
12323,648000.0
12324,530000.0
12325,550000.0
12326,255000.0
12327,425000.0
12328,642000.0
12329,170000.0
12330,599000.0
12331,420000.0
12332,360000.0
12333,605000.0
12334,620000.0
12335,699000.0
12336,620000.0
12337,852500.0
12338,823000.0
12339,763776.0
12340,199900.0
12341,1500000.0
12342,950000.0
12343,445000.0
12344,1250000.0
12345,675000.0
12346,461000.0
12347,176250.0
12348,253500.0
12349,515000.0
12350,2420000.0
12351,550000.0
12352,749950.0
12353,254000.0
12354,965000.0
12355,587500.0
12356,730000.0
12357,292000.0
12358,240000.0
12359,275000.0
12360,450600.0
12361,900000.0
12362,235000.0
12363,200500.0
12364,750000.0
12365,590000.0
12366,600000.0
12367,375000.0
12368,526000.0
12369,696500.0
12370,375000.0
12371,439000.0
12372,463828.0
12373,382880.0
12374,432000.0
12375,755000.0
12376,1790000.0
12377,270000.0
12378,439995.0
12379,3300000.0
12380,551000.0
12381,760000.0
12382,650000.0
12383,269500.0
12384,218000.0
12385,955500.0
12386,199000.0
12387,660000.0
12388,545000.0
12389,406000.0
12390,625000.0
12391,515000.0
12392,455000.0
12393,390000.0
12394,479950.0
12395,436472.0
12396,750000.0
12397,255000.0
12398,439995.0
12399,253000.0
12400,291000.0
12401,484000.0
12402,539000.0
12403,179950.0
12404,202500.0
12405,1300000.0
12406,300000.0
12407,607500.0
12408,525126.0
12409,550000.0
12410,645000.0
12411,249000.0
12412,397000.0
12413,530000.0
12414,340000.0
12415,515000.0
12416,500000.0
12417,260000.0
12418,385000.0
12419,640000.0
12420,274950.0
12421,276500.0
12422,638000.0
12423,292000.0
12424,760000.0
12425,510000.0
12426,302495.0
12427,240000.0
12428,635000.0
12429,380000.0
12430,923990.0
12431,370000.0
12432,399950.0
12433,256000.0
12434,361280.0
12435,323000.0
12436,205000.0
12437,1210000.0
12438,275000.0
12439,233500.0
12440,460000.0
12441,460000.0
12442,390000.0
12443,485000.0
12444,860000.0
12445,462500.0
12446,745000.0
12447,299000.0
12448,279000.0
12449,242050.0
12450,330000.0
12451,410000.0
12452,735000.0
12453,575000.0
12454,715000.0
12455,506400.0
12456,199500.0
12457,330000.0
12458,325500.0
12459,392000.0
12460,410000.0
12461,515000.0
12462,542000.0
12463,770000.0
12464,585000.0
12465,512500.0
12466,375000.0
12467,226800.0
12468,735000.0
12469,1950000.0
12470,470000.0
12471,750000.0
12472,479000.0
12473,540000.0
12474,815000.0
12475,372220.0
12476,271675.0
12477,330000.0
12478,269900.0
12479,316500.0
12480,475000.0
12481,195000.0
12482,750000.0
12483,1200000.0
12484,949000.0
12485,635000.0
12486,190000.0
12487,625000.0
12488,1020000.0
12489,675000.0
12490,237600.0
12491,599900.0
12492,379000.0
12493,572000.0
12494,222900.0
12495,620000.0
12496,329999.0
12497,283500.0
12498,426000.0
12499,419500.0
12500,637500.0
12501,445000.0
12502,381000.0
12503,915000.0
12504,1000000.0
12505,274950.0
12506,391000.0
12507,294000.0
12508,262000.0
12509,430000.0
12510,990400.0
12511,336750.0
12512,241000.0
12513,430000.0
12514,566000.0
12515,372500.0
12516,168500.0
12517,774950.0
12518,285000.0
12519,152000.0
12520,320000.0
12521,800000.0
12522,850000.0
12523,246000.0
12524,402000.0
12525,235000.0
12526,580000.0
12527,180000.0
12528,283000.0
12529,430000.0
12530,260000.0
12531,487250.0
12532,320000.0
12533,313100.0
12534,325000.0
12535,240000.0
12536,219950.0
12537,345950.0
12538,367000.0
12539,320000.0
12540,589000.0
12541,505000.0
12542,499950.0
12543,335000.0
12544,160000.0
12545,135000.0
12546,125000.0
12547,840000.0
12548,430000.0
12549,439990.0
12550,552500.0
12551,439950.0
12552,259000.0
12553,451000.0
12554,324950.0
12555,229500.0
12556,217000.0
12557,418500.0
12558,550000.0
12559,333500.0
12560,357000.0
12561,2600000.0
12562,599500.0
12563,326500.0
12564,324950.0
12565,1040000.0
12566,364950.0
12567,372000.0
12568,219950.0
12569,350000.0
12570,470000.0
12571,456500.0
12572,565000.0
12573,220000.0
12574,251000.0
12575,515055.0
12576,372000.0
12577,249000.0
12578,556000.0
12579,565000.0
12580,1030000.0
12581,458000.0
12582,330000.0
12583,429000.0
12584,283500.0
12585,348000.0
12586,462600.0
12587,445000.0
12588,545000.0
12589,336900.0
12590,244000.0
12591,418000.0
12592,1700000.0
12593,323000.0
12594,412000.0
12595,200000.0
12596,541000.0
12597,425000.0
12598,356200.0
12599,305000.0
12600,340000.0
12601,997000.0
12602,440000.0
12603,455000.0
12604,531000.0
12605,220000.0
12606,250000.0
12607,935000.0
12608,375000.0
12609,1350000.0
12610,860000.0
12611,485000.0
12612,390000.0
12613,760000.0
12614,935000.0
12615,457000.0
12616,549950.0
12617,1850000.0
12618,420000.0
12619,494900.0
12620,255000.0
12621,335000.0
12622,331292.0
12623,500000.0
12624,375000.0
12625,600000.0
12626,310000.0
12627,972000.0
12628,408000.0
12629,955990.0
12630,440000.0
12631,390000.0
12632,1100000.0
12633,315000.0
12634,5350000.0
12635,263000.0
12636,353500.0
12637,475000.0
12638,650000.0
12639,619000.0
12640,260000.0
12641,576000.0
12642,526000.0
12643,750000.0
12644,712500.0
12645,330000.0
12646,385000.0
12647,615000.0
12648,439000.0
